DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-05-19T14:42:41.000+00:00,35.879,-89.971,8.1,1.5,Md,14,86,0.1,0.04,nm,nm051913c,1.36898E+12
2013-05-19T14:10:02.000+00:00,19.117,-66.831,31,2.7,Md,10,266,0.7,0.2,pr,pr13139017,1.36899E+12
2013-05-19T14:04:37.700+00:00,19.105,-66.808,31,2.5,Md,9,266,0.7,0.2,pr,pr13139016,1.36899E+12
2013-05-19T14:03:34.000+00:00,61.472,-140.651,0.1,1.4,Ml,,,,0.27,ak,ak10719904,1.36897E+12
2013-05-19T14:02:53.400+00:00,32.203,-115.27,0.8,2.6,Ml,11,230,0.2,0.54,ci,ci15346017,1.36908E+12
2013-05-19T13:55:43.900+00:00,19.149,-67.084,25,2.3,Md,5,299,0.7,0.07,pr,pr13139015,1.36899E+12
2013-05-19T13:47:47.500+00:00,33.995,-116.994,12.1,1.5,Ml,61,36,0,0.14,ci,ci15346009,1.36908E+12
2013-05-19T13:30:24.400+00:00,19.073,-66.744,30,2.2,Md,4,310,0.6,0.03,pr,pr13139013,1.36899E+12
2013-05-19T13:26:48.300+00:00,37.825,-113,1.2,1.9,Ml,,61,0.2,0.15,uu,uu60024142,1.36905E+12
2013-05-19T13:17:59.500+00:00,19.189,-66.781,39,3.7,Md,25,252,0.7,0.4,pr,pr13139005,1.36897E+12
2013-05-19T13:17:02.100+00:00,19.137,-66.859,38,2.6,Md,12,256,0.7,0.34,pr,pr13139007,1.36898E+12
2013-05-19T13:12:48.200+00:00,19.015,-66.726,22,2.7,Md,12,274,0.6,0.2,pr,pr13139014,1.36899E+12
2013-05-19T13:08:11.400+00:00,19.132,-66.792,43,2.4,Md,8,284,0.7,0.07,pr,pr13139011,1.36899E+12
2013-05-19T13:05:09.800+00:00,19.146,-66.817,23,2.7,Md,10,284,0.7,0.15,pr,pr13139010,1.36898E+12
2013-05-19T13:03:02.500+00:00,19.091,-66.834,15,3,Md,19,248,0.7,0.2,pr,pr13139008,1.36898E+12
2013-05-19T12:58:56.400+00:00,19.108,-66.728,37,4.1,Md,19,194,0.7,0.31,pr,pr13139004,1.36897E+12
2013-05-19T12:40:16.900+00:00,35.449,-85.282,18.4,1.9,Md,9,108,0.2,0.05,se,se051913a,1.36897E+12
2013-05-19T12:36:50.300+00:00,38.794,-122.729,1.7,1.2,Md,,90,0,0.05,nc,nc71994241,1.36897E+12
2013-05-19T12:33:01.000+00:00,63.69,-147.969,16.4,1.2,Ml,6,274,0.4,0.54,ak,ak10719881,1.36897E+12
2013-05-19T12:28:31.100+00:00,32.896,-116.257,10.1,1.2,Ml,29,86,0.1,0.17,ci,ci15345985,1.36908E+12
2013-05-19T12:24:51.860+00:00,54.113,168.571,32.2,4.4,mb,58,114,6,0.63,us,usb000gyws,1.36897E+12
2013-05-19T12:09:34.000+00:00,62.921,-150.296,19.3,1.2,Ml,,,,0.33,ak,ak10719878,1.36897E+12
2013-05-19T11:32:35.410+00:00,12.647,-89.103,35,4.3,mb,39,192,2.3,1.17,us,usb000gyw0,1.36897E+12
2013-05-19T11:02:05.980+00:00,-30.568,-177.751,7.5,4.8,mb,47,127,1.3,1.43,us,usb000gyvt,1.36896E+12
2013-05-19T10:45:18.000+00:00,63.217,-144.717,4.5,1,Ml,,,,0.69,ak,ak10719871,1.36896E+12
2013-05-19T10:26:39.700+00:00,34.623,-116.658,2.5,1.5,Ml,33,40,0,0.14,ci,ci15345953,1.36908E+12
2013-05-19T10:18:27.830+00:00,52.313,159.942,61.6,4.3,mb,27,138,1.1,1.25,us,usb000gyvk,1.36896E+12
2013-05-19T09:53:37.000+00:00,36.094,-121.548,18.6,1.6,Md,,212,0.2,0.01,nc,nc71994216,1.36896E+12
2013-05-19T09:37:00.480+00:00,37.484,144.564,35.2,4.5,mb,49,96,4.7,1.02,us,usb000gyvd,1.36896E+12
2013-05-19T09:26:25.320+00:00,36.927,-104.72,5,2.5,ML,20,113,0.3,1.04,us,usb000gyvb,1.36896E+12
2013-05-19T09:07:27.780+00:00,36.743,5.279,12.7,4.9,mb,78,44,3.4,1.03,us,usb000gyv1,1.36896E+12
2013-05-19T08:57:07.100+00:00,38.813,-122.825,2.8,1.2,Md,,68,0,0.04,nc,nc71994196,1.36896E+12
2013-05-19T08:53:37.100+00:00,39.441,-111.219,1.6,1.6,Ml,,83,0.1,0.14,uu,uu60024087,1.36907E+12
2013-05-19T08:36:46.100+00:00,38.81,-122.759,0.5,1.6,Md,,47,0,0.04,nc,nc71994161,1.36896E+12
2013-05-19T08:35:21.840+00:00,-37.628,177.943,185.7,4.5,mb,27,134,0.3,0.97,us,usb000gyur,1.36896E+12
2013-05-19T08:22:37.410+00:00,-45.276,167.308,10.1,4.2,mb,20,66,0.2,0.7,us,usb000gyun,1.36895E+12
2013-05-19T08:08:38.800+00:00,33.511,-116.468,9.9,1,Ml,35,97,0,0.15,ci,ci15345937,1.36908E+12
2013-05-19T08:07:46.100+00:00,38.836,-122.801,2.3,1.6,Md,,58,0,0.05,nc,nc71994146,1.36895E+12
2013-05-19T07:58:11.000+00:00,62.866,-149.935,92.1,2.6,Ml,,,,0.24,ak,ak10719842,1.36899E+12
2013-05-19T07:56:16.000+00:00,51.388,-176.512,22.7,3,Ml,,,,0.33,ak,ak10719840,1.36899E+12
2013-05-19T07:50:56.500+00:00,40.773,-123.579,31.3,2.1,Md,,83,0.2,0.07,nc,nc71994141,1.36907E+12
2013-05-19T07:49:12.060+00:00,5.112,94.29,60.3,4.7,mb,23,141,2.7,0.67,us,usb000gyum,1.36895E+12
2013-05-19T07:27:29.600+00:00,36.632,-121.253,6.5,1.1,Md,,97,0,0.09,nc,nc71994131,1.36895E+12
2013-05-19T06:58:19.200+00:00,37.665,-118.923,3.8,1.1,Md,,140,0,0.02,nc,nc71994121,1.36895E+12
2013-05-19T06:37:51.700+00:00,18.978,-68.486,103,3.6,Md,16,205,0.5,0.33,pr,pr13139003,1.36895E+12
2013-05-19T06:27:47.360+00:00,62.589,-25.465,10,4.4,mb,34,149,8.1,0.35,us,usb000gyu6,1.36895E+12
2013-05-19T06:24:06.810+00:00,36.376,143.301,11,4.9,mb,261,72,4.1,0.54,us,usb000gytr,1.36895E+12
2013-05-19T06:17:25.800+00:00,38.814,-122.823,4.6,1,Md,,79,0,0.06,nc,nc71994101,1.36894E+12
2013-05-19T06:12:30.600+00:00,37.669,-118.921,4.5,1.1,Md,,209,0,0.03,nc,nc71994091,1.36894E+12
2013-05-19T06:04:49.800+00:00,40.312,-124.409,22.1,2.8,Md,,252,0.1,0.17,nc,nc71994086,1.36909E+12
2013-05-19T05:55:17.500+00:00,37.146,-121.537,8.5,2,Md,,61,0,0.08,nc,nc71994081,1.36895E+12
2013-05-19T05:54:05.300+00:00,19.082,-65.241,8,2.9,Md,3,320,0.8,0.1,pr,pr13139002,1.36895E+12
2013-05-19T05:45:06.000+00:00,58.795,-153.142,9,2.2,Ml,,,,0.49,ak,ak10719817,1.36894E+12
2013-05-19T05:42:03.300+00:00,19.597,-66.36,60,3.1,Md,7,292,1.3,0.18,pr,pr13139000,1.36899E+12
2013-05-19T05:37:46.470+00:00,-17.099,-70.706,85.8,4.8,mb,60,126,2.3,0.96,us,usb000gyt5,1.36894E+12
2013-05-19T05:32:57.100+00:00,32.885,-116.257,7,1.5,Ml,36,83,0.1,0.22,ci,ci15345873,1.36907E+12
2013-05-19T05:26:05.600+00:00,40.526,-124.003,27.3,1.6,Md,,259,0.1,0.04,nc,nc71994061,1.36894E+12
2013-05-19T05:23:46.000+00:00,61.551,-146.546,20.9,1.6,Ml,9,76,,0.72,ak,ak10719811,1.36894E+12
2013-05-19T05:14:24.200+00:00,45.208,-75.518,5,1.9,Ml,16,58,0.2,0.19,ld,ld60026803,1.36907E+12
2013-05-19T05:10:22.680+00:00,-21.54,-68.332,141.9,4,mb,20,54,1.2,1,us,usb000gytd,1.36895E+12
2013-05-19T04:49:44.400+00:00,33.545,-116.592,16,1.1,Ml,33,61,0,0.15,ci,ci37140379,1.36907E+12
2013-05-19T04:49:39.900+00:00,33.549,-116.592,16.6,1.1,Ml,24,65,0,0.1,ci,ci15345833,1.36906E+12
2013-05-19T04:41:24.000+00:00,65.125,-149.452,14.7,2.3,Ml,,,,0.47,ak,ak10719803,1.36894E+12
2013-05-19T04:31:42.700+00:00,33.413,-116.373,14.4,1.7,Ml,49,65,0.1,0.16,ci,ci15345817,1.36906E+12
2013-05-19T03:57:31.770+00:00,37.81,142.437,38.6,4.3,mb,12,182,3.6,0.43,us,usb000gysb,1.36894E+12
2013-05-19T03:48:19.700+00:00,36.244,-120.796,9.1,1.4,Md,,155,0.1,0.04,nc,nc71994036,1.36894E+12
2013-05-19T03:45:51.000+00:00,62.006,-150.956,67.2,2.6,Ml,12,151,1.1,0.6,ak,ak10719778,1.36894E+12
2013-05-19T03:41:26.070+00:00,56.219,163.253,11.7,5,mb,43,130,4.2,1.1,us,usb000gyrr,1.36894E+12
2013-05-19T03:35:36.000+00:00,60.5,-151.504,102.1,2.3,Ml,19,83,0.6,1.14,ak,ak10719769,1.36893E+12
2013-05-19T03:29:26.000+00:00,53.998,-165.419,75.2,2.4,Ml,13,220,,0.17,ak,ak10719789,1.36894E+12
2013-05-19T03:15:26.000+00:00,18.943,-64.671,8,2.7,Md,7,245,0.4,0.2,pr,pr13139001,1.36895E+12
2013-05-19T02:34:31.400+00:00,36.539,-121.063,11,1.3,Md,,119,0,0.04,nc,nc71994016,1.36893E+12
2013-05-19T02:05:36.000+00:00,61.134,-151.124,45.4,1.4,Ml,6,140,,0.11,ak,ak10719754,1.36893E+12
2013-05-19T01:43:26.000+00:00,53.301,-166.903,78.5,2.7,Ml,,,,0.25,ak,ak10719753,1.36894E+12
2013-05-19T01:34:16.600+00:00,33.508,-116.466,10.2,1.3,Ml,26,104,0,0.14,ci,ci15345769,1.36906E+12
2013-05-19T01:06:09.700+00:00,19.416,-155.313,4.9,1.7,Ml,,115,0,0.06,hv,hv60501026,1.36893E+12
2013-05-19T01:02:44.000+00:00,63.289,-150.227,106.6,1.8,Ml,16,65,0.7,1.02,ak,ak10719741,1.36893E+12
2013-05-19T00:19:34.300+00:00,32.616,-115.766,7.7,1.8,Ml,24,140,0.1,0.21,ci,ci15345753,1.36908E+12
2013-05-18T23:57:48.000+00:00,38.837,-122.802,2.8,1.2,Md,,58,0,0.05,nc,nc71993956,1.36892E+12
2013-05-18T23:50:46.810+00:00,17.423,-62.008,20.3,4.8,mb,92,100,0.3,0.75,us,usb000gynx,1.36896E+12
2013-05-18T23:29:31.470+00:00,52.883,158.876,85.3,4.7,mb,73,66,0.2,0.87,us,usb000gyp7,1.36892E+12
2013-05-18T23:29:30.000+00:00,62.711,-151.826,4.5,1.2,Ml,,,,0.49,ak,ak10721018,1.3691E+12
2013-05-18T23:28:47.000+00:00,63.037,-150.685,95.5,1.3,Ml,,,,0.24,ak,ak10721017,1.3691E+12
2013-05-18T23:10:41.400+00:00,49.444,-120.511,,2.3,Md,,212,0.6,0.56,uw,uw60531512,1.36908E+12
2013-05-18T23:08:40.000+00:00,33.638,-116.755,14.3,1.5,Ml,39,65,0,0.14,ci,ci15345729,1.36892E+12
2013-05-18T22:39:46.830+00:00,52.672,158.942,73.8,4.9,mb,134,132,0.4,0.97,us,usb000gym1,1.36892E+12
2013-05-18T22:12:18.000+00:00,65.122,-149.428,15.2,1.3,Ml,,,,0.56,ak,ak10719729,1.3691E+12
2013-05-18T22:11:38.000+00:00,51.721,-171.717,41.6,2.7,Ml,,,,0.4,ak,ak10719728,1.3691E+12
2013-05-18T22:05:10.000+00:00,61.502,-149.987,31.6,1.4,Ml,,,,0.59,ak,ak10719726,1.3691E+12
2013-05-18T21:52:56.000+00:00,63.05,-150.759,114.2,1.4,Ml,,,,0.46,ak,ak10721012,1.3691E+12
2013-05-18T21:44:01.000+00:00,51.533,-177.479,32.2,1.7,Ml,,,,0.41,ak,ak10719721,1.3691E+12
2013-05-18T21:39:16.800+00:00,33.181,-116.043,5.8,1.2,Ml,31,50,0.2,0.34,ci,ci15345713,1.36891E+12
2013-05-18T21:31:27.300+00:00,35.517,-92.439,0.1,1.7,Md,9,119,0.2,0.37,nm,nm051913b,1.36897E+12
2013-05-18T21:08:21.000+00:00,55.626,-161.756,123.4,2.7,Ml,,,,0.61,ak,ak10721010,1.3691E+12
2013-05-18T20:46:24.300+00:00,42.386,-122.073,6.8,1.5,Md,,115,0.1,0.48,uw,uw60531472,1.36908E+12
2013-05-18T19:52:42.000+00:00,67.651,-140.986,23,2.5,Ml,,,,0.75,ak,ak10721009,1.3691E+12
2013-05-18T19:51:12.800+00:00,34.107,-117.767,3.8,1.1,Ml,13,119,0,0.27,ci,ci15345617,1.36891E+12
2013-05-18T19:49:12.000+00:00,53.481,-165.219,37.6,2.7,Ml,,,,0.39,ak,ak10719710,1.3691E+12
2013-05-18T19:37:37.500+00:00,37.475,-118.842,8.7,2.1,Md,,76,0.1,0.05,nc,nc71993816,1.3691E+12
2013-05-18T19:34:01.000+00:00,63.557,-147.582,2.5,2.7,Ml,,,,0.69,ak,ak10719700,1.3691E+12
2013-05-18T19:27:00.400+00:00,39.301,-111.94,3.1,1.5,Ml,,115,0.2,0.12,uu,uu60024002,1.36907E+12
2013-05-18T19:16:55.900+00:00,36.012,-120.578,2.8,1.1,Md,,130,0,0.15,nc,nc71993806,1.36891E+12
2013-05-18T19:14:09.700+00:00,19.22,-155.484,36.3,2.2,Ml,,140,0.1,0.1,hv,hv60500856,1.3689E+12
2013-05-18T18:43:48.900+00:00,19.447,-66.267,59,3.3,Md,6,299,1.2,0.11,pr,pr13138009,1.36891E+12
2013-05-18T18:35:27.800+00:00,32.897,-116.267,8.7,2,Ml,55,58,0.1,0.22,ci,ci15345593,1.3689E+12
2013-05-18T18:33:20.000+00:00,68.036,-140.907,9.5,2.7,Ml,,,,0.88,ak,ak10721006,1.3691E+12
2013-05-18T18:24:46.400+00:00,34.053,-117.175,6.2,1.2,Ml,28,83,0.1,0.12,ci,ci15345585,1.3689E+12
2013-05-18T18:24:13.500+00:00,34.051,-117.17,4.1,1.5,Ml,55,40,0.1,0.2,ci,ci15345577,1.3689E+12
2013-05-18T18:23:54.800+00:00,34.053,-117.173,7.5,1.5,Ml,53,50,0.1,0.23,ci,ci15345569,1.3689E+12
2013-05-18T18:21:19.800+00:00,37.551,-119.008,1.8,1.7,Md,,162,0.1,0.07,nc,nc71993776,1.36909E+12
2013-05-18T18:13:00.000+00:00,51.342,-177.049,26.5,1.4,Ml,,,,0.36,ak,ak10719679,1.3691E+12
2013-05-18T18:07:29.000+00:00,52.234,-174.469,173.7,1.8,Ml,,,,0.52,ak,ak10719678,1.3691E+12
2013-05-18T17:56:37.000+00:00,62.956,-150.987,108.9,1.4,Ml,,,,0.42,ak,ak10721003,1.3691E+12
2013-05-18T17:55:19.100+00:00,36.555,-121.092,8.7,1.8,Md,,68,0,0.06,nc,nc71993761,1.3689E+12
2013-05-18T17:43:15.700+00:00,56.084,164.637,30.9,4.7,mb,151,91,4.6,0.92,us,usb000gye7,1.36891E+12
2013-05-18T17:40:52.000+00:00,60.07,-153.369,145.4,3.1,Ml,,,,0.64,ak,ak10719663,1.3691E+12
2013-05-18T17:35:35.000+00:00,60.139,-151.487,86.6,2,Ml,,,,0.67,ak,ak10719662,1.3691E+12
2013-05-18T17:31:21.300+00:00,33.5,-116.43,20.1,1.4,Ml,13,137,0,0.37,ci,ci15345537,1.3689E+12
2013-05-18T17:27:46.500+00:00,33.657,-116.766,15.1,1.6,Ml,50,40,0.1,0.22,ci,ci15345529,1.3689E+12
2013-05-18T17:19:28.120+00:00,-28.374,178.649,609.4,5,mb,64,135,8.1,1.48,us,usb000gydj,1.3689E+12
2013-05-18T17:17:51.900+00:00,37.154,-119.322,32.4,1.9,Md,,90,0.3,0.17,nc,nc71993751,1.3691E+12
2013-05-18T17:14:06.000+00:00,55.598,-159.34,47.3,2.2,Ml,,,,0.54,ak,ak10721000,1.3691E+12
2013-05-18T17:10:28.200+00:00,35.667,-121.108,6.2,1.3,Md,,119,0,0.06,nc,nc71993731,1.3689E+12
2013-05-18T17:07:00.500+00:00,39.439,-111.215,2.2,1.3,Md,,119,0.1,0.12,uu,uu60023982,1.36909E+12
2013-05-18T17:04:45.000+00:00,61.6,-149.967,29.6,1.9,Ml,,,,0.54,ak,ak10719654,1.3691E+12
2013-05-18T16:56:28.700+00:00,34.031,-116.769,15.5,1.2,Ml,15,122,0,0.15,ci,ci15345521,1.3689E+12
2013-05-18T16:44:47.000+00:00,61.939,-148.88,34.4,1.4,Ml,,,,0.57,ak,ak10719650,1.3691E+12
2013-05-18T16:25:23.661+00:00,37.005,-116.4,9.3,1.4,ml,23,84,0,0.1,nn,nn00412219,1.36891E+12
2013-05-18T16:00:51.100+00:00,40.576,-124.401,13,1.5,Md,,245,0.3,0.48,nc,nc71993706,1.3689E+12
2013-05-18T15:54:04.900+00:00,40.423,-124.491,25.1,3.8,Mw,,277,0.1,0.16,nc,nc71993701,1.36911E+12
2013-05-18T15:53:37.000+00:00,52.8,-163.117,31.4,2.6,Ml,,,,0.41,ak,ak10720997,1.3691E+12
2013-05-18T15:51:01.730+00:00,39.592,142.288,69.3,4.8,mb,16,183,2.5,0.24,us,usb000gycj,1.36908E+12
2013-05-18T15:48:23.900+00:00,19.317,-155.252,6.2,2.1,Ml,,97,0,0.1,hv,hv60500801,1.36889E+12
2013-05-18T15:35:57.390+00:00,-8.966,124.14,94.5,4.7,mb,35,72,0.8,1.45,us,usb000gybt,1.36889E+12
2013-05-18T15:34:41.000+00:00,64.144,-159.886,5,3.1,Ml,,,,0.64,ak,ak10719636,1.3691E+12
2013-05-18T15:03:26.000+00:00,51.581,-177.503,24.8,1.4,Ml,,,,0.36,ak,ak10719632,1.3691E+12
2013-05-18T15:00:38.200+00:00,40.313,-124.068,5.1,1.2,Md,,126,0.1,0.01,nc,nc71993666,1.36889E+12
2013-05-18T14:40:55.000+00:00,60.841,-151.614,74.6,1.9,Ml,,,,0.59,ak,ak10719622,1.3691E+12
2013-05-18T14:40:41.000+00:00,52.222,-171.689,5.9,2.9,Ml,,,,0.32,ak,ak10719623,1.3691E+12
2013-05-18T14:35:54.000+00:00,51.304,-177.711,32.7,2.3,Ml,,,,0.39,ak,ak10719620,1.3691E+12
2013-05-18T14:21:13.000+00:00,63.103,-151.47,9.1,2.1,Ml,,,,0.71,ak,ak10719616,1.3691E+12
2013-05-18T14:15:47.000+00:00,67.403,-145.774,20.9,2.2,Ml,,,,0.77,ak,ak10719614,1.3691E+12
2013-05-18T14:06:21.500+00:00,33.626,-116.76,16.8,1.2,Ml,42,47,0,0.14,ci,ci15345497,1.36889E+12
2013-05-18T14:02:31.200+00:00,40.448,-124.502,26.6,2.6,Md,,266,0.1,0.2,nc,nc71993646,1.36909E+12
2013-05-18T13:46:08.800+00:00,40.286,-124.46,23.6,4.3,Mw,,245,0.1,0.16,nc,nc71993641,1.36912E+12
2013-05-18T13:38:19.500+00:00,33.997,-116.981,3.6,1.5,Ml,57,36,0.1,0.17,ci,ci15345489,1.36888E+12
2013-05-18T13:14:50.800+00:00,33.717,-117.13,4.8,1.1,Ml,28,50,0.1,0.18,ci,ci15345481,1.36888E+12
2013-05-18T13:13:23.800+00:00,19.522,-66.324,13,3.3,Md,13,234,1.2,0.25,pr,pr13138008,1.36888E+12
2013-05-18T12:56:36.700+00:00,33.232,-116.744,11.6,1.7,Ml,19,101,0,0.29,ci,ci15345473,1.36888E+12
2013-05-18T12:44:47.100+00:00,47.2,-113.211,17.8,1.5,Md,28,148,0.2,0.16,mb,mb13759410,1.36908E+12
2013-05-18T12:36:45.500+00:00,19.48,-66.309,52,3.4,Md,18,230,1,0.25,pr,pr13138007,1.36888E+12
2013-05-18T12:32:37.000+00:00,53.456,-165.733,20.5,1.6,Ml,,,,0.15,ak,ak10720989,1.3691E+12
2013-05-18T12:14:45.100+00:00,33.212,-115.544,2,2.4,Ml,44,94,0,0.14,ci,ci15345465,1.36906E+12
2013-05-18T12:09:42.450+00:00,26.57,57.779,10,4.4,mb,38,168,11.3,0.5,us,usb000gy9t,1.36888E+12
2013-05-18T11:58:25.200+00:00,38.828,-122.855,2.4,1.2,Md,,79,0,0.06,nc,nc71993606,1.36888E+12
2013-05-18T11:43:51.310+00:00,-21.182,168.517,24.4,4.9,mb,41,110,0.5,0.61,us,usb000gy9k,1.36888E+12
2013-05-18T11:39:16.600+00:00,39.438,-111.226,1.7,1.6,Md,,119,0.1,0.15,uu,uu60023972,1.36909E+12
2013-05-18T11:31:43.700+00:00,32.981,-116.377,15.3,1.3,Ml,15,130,0.1,0.67,ci,ci15345457,1.36888E+12
2013-05-18T11:28:06.300+00:00,35.628,-120.724,6.5,2.3,Md,,25,0.1,0.13,nc,nc71993596,1.36908E+12
2013-05-18T11:21:52.000+00:00,34.037,-116.618,11.9,1.6,Ml,47,47,0,0.14,ci,ci15345441,1.36888E+12
2013-05-18T10:57:50.180+00:00,26.768,57.778,9.7,5.5,mb,142,51,11.1,0.75,us,usb000gy95,1.36888E+12
2013-05-18T10:54:44.000+00:00,51.431,-178.235,15.8,1.8,Ml,,,,0.48,ak,ak10719581,1.3691E+12
2013-05-18T10:39:07.000+00:00,60.186,-153.143,140.5,2.2,Ml,,,,0.71,ak,ak10720987,1.3691E+12
2013-05-18T10:34:37.700+00:00,38.831,-122.809,2.8,1,Md,,65,0,0.06,nc,nc71993581,1.36888E+12
2013-05-18T10:30:31.100+00:00,33.633,-116.762,8.7,1.3,Ml,18,79,0,0.38,ci,ci15345417,1.36887E+12
2013-05-18T10:03:18.540+00:00,26.688,57.811,9.9,5.6,mb,180,51,15.1,0.79,us,usb000gy8m,1.36888E+12
2013-05-18T10:01:28.000+00:00,50.92,-179.301,39.4,1.9,Ml,,,,0.29,ak,ak10720986,1.3691E+12
2013-05-18T09:42:36.000+00:00,51.729,177.447,25,2.5,Ml,,,,0.65,ak,ak10720985,1.3691E+12
2013-05-18T09:41:02.300+00:00,33.583,-118.379,0.3,3.2,Ml,91,76,0.1,0.3,ci,ci15345393,1.36909E+12
2013-05-18T09:24:17.800+00:00,19.483,-66.34,13,3.1,Md,17,281,1,0.33,pr,pr13138006,1.36888E+12
2013-05-18T09:09:39.260+00:00,37.813,142.383,29,4.5,mb,33,140,3.6,0.32,us,usb000gy8a,1.36887E+12
2013-05-18T08:56:37.000+00:00,59.956,-152.913,104.1,2,Ml,,,,0.69,ak,ak10720984,1.3691E+12
2013-05-18T08:07:18.300+00:00,38.763,-122.734,2.1,1.9,Md,,54,0,0.07,nc,nc71993531,1.36887E+12
2013-05-18T08:04:49.100+00:00,18.151,-66.858,10,1.9,Md,7,108,0.2,0.18,pr,pr13138005,1.36888E+12
2013-05-18T08:00:42.620+00:00,6.546,-82.387,7.9,4.6,mb,51,138,3.6,1.18,us,usb000gy7y,1.36887E+12
2013-05-18T07:57:36.000+00:00,63.079,-151.713,18.6,1.3,Ml,,,,0.61,ak,ak10720982,1.3691E+12
2013-05-18T07:26:23.570+00:00,52.198,160.302,40,4.4,mb,27,153,1.3,1.3,us,usb000gy7m,1.36887E+12
2013-05-18T07:20:28.000+00:00,62.904,-151.189,110.5,1.6,Ml,,,,0.6,ak,ak10719558,1.3691E+12
2013-05-18T07:12:46.000+00:00,59.564,-135.944,12,1.3,Ml,,,,0.59,ak,ak10720980,1.3691E+12
2013-05-18T07:10:31.900+00:00,33.213,-115.557,3,1,H,20,137,0,0.2,ci,ci15345377,1.36906E+12
2013-05-18T06:41:41.700+00:00,38.835,-122.784,2.3,1,Md,,40,0,0.06,nc,nc71993521,1.36886E+12
2013-05-18T06:39:54.100+00:00,32.671,-115.944,7,1.7,Ml,26,76,0,0.33,ci,ci15345361,1.36886E+12
2013-05-18T06:33:22.700+00:00,33.443,-116.895,8.2,1.4,Ml,43,50,0.1,0.21,ci,ci15345353,1.36886E+12
2013-05-18T06:29:48.700+00:00,19.757,-156.095,11.3,3,Ml,,227,0.1,0.13,hv,hv60500591,1.36908E+12
2013-05-18T05:58:48.800+00:00,34.16,-117.734,9.4,1.5,Ml,48,54,0.1,0.16,ci,ci15345345,1.36886E+12
2013-05-18T05:47:59.120+00:00,37.745,141.494,34.3,6,Mwc,137,23,2.9,0.86,us,usb000gy67,1.3691E+12
2013-05-18T05:44:28.300+00:00,19.288,-66.354,72,3.1,Md,5,281,1,0.05,pr,pr13138004,1.36886E+12
2013-05-18T05:40:13.000+00:00,63.525,-147.422,7.9,1.1,Ml,,,,0.83,ak,ak10719534,1.3691E+12
2013-05-18T05:30:11.000+00:00,62.744,-149.59,13.8,1.3,Ml,,,,0.68,ak,ak10720978,1.3691E+12
2013-05-18T05:28:05.900+00:00,33.513,-116.451,12,2.2,Ml,76,22,0,0.2,ci,ci15345321,1.36909E+12
2013-05-18T05:24:58.200+00:00,33.514,-116.447,10.8,1,Ml,13,104,0.1,0.13,ci,ci37114076,1.36909E+12
2013-05-18T05:24:44.600+00:00,33.515,-116.443,12,1,Ml,16,104,0.1,0.08,ci,ci15345313,1.36909E+12
2013-05-18T05:17:13.050+00:00,-17.892,-178.628,630.7,4.6,mb,58,79,8.3,0.75,us,usb000gy5v,1.36886E+12
2013-05-18T05:17:10.500+00:00,33.208,-115.549,0.9,1.7,Ml,14,191,0,0.06,ci,ci15345297,1.36906E+12
2013-05-18T05:12:09.000+00:00,59.101,-152.828,69.4,3.3,Ml,,,,0.59,ak,ak10719519,1.3691E+12
2013-05-18T05:07:21.000+00:00,38.819,-122.804,2.4,1.2,Md,,65,0,0.04,nc,nc71993491,1.36886E+12
2013-05-18T04:58:04.000+00:00,32.896,-116.26,10.3,1.1,Ml,28,86,0.1,0.21,ci,ci15345273,1.36909E+12
2013-05-18T04:55:31.400+00:00,19.388,-66.334,85,3.4,Md,13,227,1.1,0.15,pr,pr13138003,1.36885E+12
2013-05-18T04:54:03.100+00:00,19.538,-66.295,13,2.8,Md,4,302,1.3,0.23,pr,pr13138002,1.36885E+12
2013-05-18T04:37:47.000+00:00,63.17,-150.46,108.9,1.5,Ml,,,,0.4,ak,ak10719512,1.3691E+12
2013-05-18T04:27:53.290+00:00,-40.486,-91.379,10,4.9,mb,31,201,15.3,0.77,us,usb000gy4t,1.36885E+12
2013-05-18T04:23:45.900+00:00,33.149,-115.689,0.7,1.4,Ml,11,310,0,0.39,ci,ci15345257,1.36885E+12
2013-05-18T04:18:06.300+00:00,19.492,-66.319,25,3.5,Md,16,245,1,0.28,pr,pr13138001,1.36885E+12
2013-05-18T04:12:41.000+00:00,51.78,-179.827,82.2,2.3,Ml,,,,0.39,ak,ak10719506,1.3691E+12
2013-05-18T04:05:42.880+00:00,-53.107,22.122,9.7,5.6,Mww,91,36,20.2,0.94,us,usb000gy4a,1.36892E+12
2013-05-18T03:44:03.390+00:00,52.375,159.851,64.1,4.4,mb,23,168,1,0.86,us,usb000gy47,1.36885E+12
2013-05-18T03:43:42.000+00:00,34.003,-116.633,18.3,1.2,Ml,22,58,0,0.16,ci,ci15345249,1.36885E+12
2013-05-18T03:28:21.500+00:00,34.051,-117.173,7.8,1.4,Ml,31,79,0.1,0.23,ci,ci15345241,1.36885E+12
2013-05-18T03:21:00.000+00:00,63.243,-150.62,123.6,1.4,Ml,,,,0.42,ak,ak10719503,1.3691E+12
2013-05-18T02:55:20.900+00:00,38.763,-122.742,2.1,1.6,Md,,61,0,0.06,nc,nc71993461,1.36885E+12
2013-05-18T02:53:42.000+00:00,64.619,-151.389,12,1.9,Ml,,,,0.78,ak,ak10719490,1.3691E+12
