DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-04-20T14:28:16+00:00,37.6362,-119.0313,4.4,1.1,Md,,64.8,0.00898315,0.05,nc,nc71974285,1366475707354
2013-04-20T14:25:27+00:00,36.0677,-119.8428,38.2,2,Md,,158.4,0.21559567,0.09,nc,nc71974280,1366473909281
2013-04-20T14:23:06+00:00,33.6507,-116.7592,12.6,0.3,Ml,16,97.2,0.05389892,0.11,ci,ci15330065,1366662795428
2013-04-20T14:12:57+00:00,33.8255,-117.0187,12.7,0.4,Ml,9,129.6,0.08983153,0.11,ci,ci15330057,1366662665793
2013-04-20T14:12:41+00:00,38.8417,-122.793,2.2,0.3,Md,,151.2,0,0,nc,nc71974275,1366472171265
2013-04-20T14:06:16+00:00,19.2933,-155.3792,3.7,2.5,Ml,,104.4,0.03593261,0.13,hv,hv60491356,1366467127881
2013-04-20T13:39:33+00:00,38.87,-122.79,2.2,0.6,Md,,154.8,0.01796631,0.06,nc,nc71974270,1366666926610
2013-04-20T13:34:28+00:00,50.0475,157.2165,10.01,4.6,mb,44,163,3.08,0.71,us,usb000gcm4,1366468098008
2013-04-20T13:31:55+00:00,36.3103,-89.5035,5.8,1.5,Md,14,75.6,0.03593261,0.03,nm,nm042113b,1366559808037
2013-04-20T13:27:31+00:00,33.4838,-116.4295,11.2,0.7,Ml,26,115.2,0.03593261,0.16,ci,ci15330049,1366662385215
2013-04-20T13:25:10+00:00,33.481,-116.4413,9.3,2,Ml,75,25.2,0.04491576,0.24,ci,ci15330033,1366662262850
2013-04-20T13:18:08+00:00,50.0183,157.4133,9.6,5.3,mb,65,59,3.1,0.72,us,usb000gcma,1366467378861
2013-04-20T13:15:54+00:00,35.523,-96.7501,4.84,2.2,mb_Lg,13,178,0.06,0.68,us,usb000gd1n,1366521748183
2013-04-20T13:12:51+00:00,50.1398,157.2247,20.18,6.1,Mwp,94,74,2.99,1.17,us,usb000gcls,1366471137000
2013-04-20T13:05:21+00:00,38.8333,-122.8013,2.3,0.6,Md,,86.4,0.00898315,0.04,nc,nc71974250,1366467247579
2013-04-20T12:53:07+00:00,47.8593,-122.5497,8.2,0.8,Md,,302.4,0.25152828,0.05,uw,uw60519657,1366582631169
2013-04-20T12:47:04+00:00,38.8313,-122.775,1.5,0.8,Md,,61.2,0.00898315,0.03,nc,nc71974245,1366465629621
2013-04-20T12:43:08+00:00,34.0197,-117.0867,14.3,0.8,Ml,32,50.4,0.02694946,0.25,ci,ci15330025,1366674820010
2013-04-20T12:39:48+00:00,46.7308,-121.937,12,0.3,Md,,248.4,0.08983153,0.1,uw,uw60519652,1366582500924
2013-04-20T11:55:59+00:00,34.0357,-116.3125,7.2,1.1,Ml,38,64.8,0.07186522,0.14,ci,ci15330017,1366674659678
2013-04-20T11:53:10+00:00,46.8718,-121.9967,7.9,0.2,Md,,176.4,0.07186522,0.09,uw,uw60519647,1366582370669
2013-04-20T11:36:42+00:00,33.5017,-116.5588,16.3,0.1,Ml,18,183.6,0.03593261,0.15,ci,ci15330009,1366674354078
2013-04-20T11:34:55+00:00,38.8203,-122.7915,3.5,0.5,Md,,86.4,0.00898315,0.08,nc,nc71974240,1366463946574
2013-04-20T11:12:49+00:00,30.3702,103.1083,10,4.8,mb,36,48,9.04,0.43,us,usb000gckm,1366457916009
2013-04-20T11:00:27+00:00,38.8527,-122.9707,5.6,1.3,Md,,68.4,0.01796631,0.06,nc,nc71974235,1366654987034
2013-04-20T10:59:00+00:00,30.4165,103.1696,10.04,4.5,mb,70,42,5.29,0.49,us,usb000gcki,1366458450018
2013-04-20T10:55:57+00:00,33.6318,-116.6657,19.6,0.6,Ml,24,50.4,0.03593261,0.19,ci,ci15330001,1366674168706
2013-04-20T10:48:05+00:00,38.8332,-122.8783,3.1,0.6,Md,,126,0.00898315,0.04,nc,nc71974230,1366460710847
2013-04-20T10:45:19+00:00,63.6201,-150.156,10,1.5,Ml,,,,0.6,ak,ak10698891,1366455110621
2013-04-20T10:43:57+00:00,38.8288,-122.8663,2.7,0.8,Md,,111.6,0.01796631,0.05,nc,nc71974225,1366459032846
2013-04-20T10:35:22+00:00,60.1623,-141.1032,0.6,1.7,Ml,,,,1.32,ak,ak10698887,1366455110610
2013-04-20T10:35:01+00:00,64.5596,-148.9765,13.8,0.6,Ml,,,,0.29,ak,ak10698885,1366454328579
2013-04-20T10:31:00+00:00,37.4527,-121.7758,6,1.2,Md,,57.6,0.08084838,0.05,nc,nc71974220,1366678089008
2013-04-20T10:24:00+00:00,35.5645,-118.5187,0.1,1.2,Ml,16,82.8,0.10779783,0.12,ci,ci15329993,1366673913194
2013-04-20T10:19:42+00:00,12.6397,-88.7646,35.18,4.2,mb,35,193,2.38,0.55,us,usb000gck8,1366456994365
2013-04-20T10:17:59+00:00,38.797,-122.746,1.5,0.5,Md,,151.2,0.02694946,0.04,nc,nc71974215,1366455792095
2013-04-20T10:14:17+00:00,61.0042,-151.3302,84.6,1.5,Ml,,,,0.85,ak,ak10698878,1366453365404
2013-04-20T09:51:10+00:00,38.8155,-122.803,2.1,0.6,Md,,57.6,0.00898315,0.05,nc,nc71974210,1366454169186
2013-04-20T09:45:13+00:00,30.4571,103.1111,10.07,4.4,mb,26,85,5.32,0.61,us,usb000gcjz,1366455823292
2013-04-20T09:43:18+00:00,34.0535,-116.9387,13.9,0.8,Ml,38,46.8,0.03593261,0.19,ci,ci15329985,1366671202852
2013-04-20T09:42:23+00:00,34.7105,-116.2858,0,1.5,Ml,22,72,0.28746089,0.19,ci,ci15329977,1366670932312
2013-04-20T09:33:37+00:00,12.2809,-88.7081,35.16,4.4,mb,33,151,2.25,0.92,us,usb000gcjq,1366452795324
2013-04-20T09:30:43+00:00,35.5762,-118.5255,2.2,0.9,Ml,7,190.8,0.09881468,0.07,ci,ci15329969,1366670867714
2013-04-20T09:19:09+00:00,34.7088,-116.2907,2.4,1.6,Ml,20,57.6,0.27847774,0.11,ci,ci15329961,1366670912813
2013-04-20T09:08:12+00:00,60.2887,-147.4768,11.6,1.3,Ml,,,,1.05,ak,ak10698869,1366449885565
2013-04-20T09:07:02+00:00,39.9923,-111.7872,0.1,1.1,Ml,,75.6,0.08983153,0.08,uu,uu60020152,1366637915611
2013-04-20T09:00:34+00:00,33.0165,-116.4508,11.2,1.5,Ml,37,86.4,0.12576414,0.21,ci,ci15329953,1366670627221
2013-04-20T08:55:45+00:00,12.571,-88.6997,35.15,4.5,mb,26,177,1.18,1.39,us,usb000gcjh,1366456516444
2013-04-20T08:54:47+00:00,61.8714,-149.3711,19,0.8,Ml,,,,0.44,ak,ak10698861,1366449023338
2013-04-20T08:53:22+00:00,63.5337,-147.2305,7.8,1,Ml,,,,0.38,ak,ak10698859,1366448514709
2013-04-20T08:51:48+00:00,33.4972,-116.5025,14.6,0.5,Ml,22,79.2,0.06288207,0.16,ci,ci15329945,1366668888228
2013-04-20T08:48:52+00:00,66.0892,-148.9143,0.7,1.4,Ml,,,,0.85,ak,ak10698856,1366448257418
2013-04-20T08:24:47+00:00,38.8393,-122.7828,2.1,0.7,Md,,118.8,0.00898315,0.03,nc,nc71974190,1366450747217
2013-04-20T08:09:06+00:00,-35.014,-71.783,57.5,4.1,ML,0,0,0,1.96,us,usb000gd1w,1366523448440
2013-04-20T08:02:10+00:00,63.4606,-149.5321,103.7,1.1,Ml,,,,0.73,ak,ak10698846,1366446006683
2013-04-20T07:47:00+00:00,-3.3547,100.7278,39.38,4.6,mb,28,189,2.44,0.85,us,usb000gcin,1366446986533
2013-04-20T07:46:22+00:00,44.6757,-110.4678,1.2,1.1,Ml,,93.6,0.04491576,0.32,uu,uu60020142,1366636680473
2013-04-20T07:18:32+00:00,30.3845,103.0536,10.08,4.6,mb,72,68,5.25,0.74,us,usb000gcie,1366444293022
2013-04-20T07:17:38+00:00,33.7983,-116.0883,5,0.7,Ml,23,129.6,0.10779783,0.13,ci,ci15329937,1366668682295
2013-04-20T07:10:12+00:00,33.1887,-115.6173,4.3,0.4,H,11,162,0.00898315,0.26,ci,ci15329929,1366667715343
2013-04-20T07:02:25+00:00,38.7983,-122.8175,3.6,0.6,Md,,140.4,0.01796631,0.01,nc,nc71974175,1366447446476
2013-04-20T06:53:01+00:00,63.6841,-149.6588,129.4,1.1,Ml,,,,0.38,ak,ak10698839,1366441299894
2013-04-20T06:47:16+00:00,36.982,-104.8893,4.96,3,ML,51,76,0.41,0.73,us,usb000gci6,1366442549882
2013-04-20T06:36:45+00:00,19.2513,-155.2412,33.2,2.4,Ml,,165.6,0.03593261,0.11,hv,hv60491301,1366440151089
2013-04-20T06:35:53+00:00,-5.3095,103.5568,69.24,4.6,mb,136,79,1.12,0.68,us,usb000gci5,1366443205021
2013-04-20T06:28:03+00:00,35.942,-117.6672,2.8,0.4,Ml,7,118.8,0.01796631,0.17,ci,ci15329921,1366667404720
2013-04-20T06:16:11+00:00,59.4214,-154.2923,201.6,2.6,Ml,,,,0.88,ak,ak10698828,1366439481772
2013-04-20T06:13:54+00:00,34.9347,-119.6203,13.1,1.7,Ml,19,90,0.16169675,0.17,ci,ci15329913,1366667094097
2013-04-20T06:00:34+00:00,37.3552,-114.466,5.7225,1.37,ml,4,199,0.468,0.0962,nn,nn00409829,1366511750326
2013-04-20T05:53:09+00:00,38.7947,-122.804,5.3,0.5,Md,,212.4,0.00898315,0.02,nc,nc71974155,1366438633116
2013-04-20T05:52:02+00:00,38.7982,-122.812,3.2,1.5,Md,,64.8,0.00898315,0.06,nc,nc71974150,1366442531603
2013-04-20T05:19:56+00:00,38.7978,-122.8053,3.6,0.3,Md,,169.2,0.00898315,0.04,nc,nc71974145,1366436168675
2013-04-20T05:19:43+00:00,16.1187,-98.4044,18.6,4.3,mb,92,158,1.44,1.07,us,usb000gchb,1366478875326
2013-04-20T05:18:38+00:00,60.6306,-152.1529,86.7,2.7,Ml,,,,0.78,ak,ak10698809,1366436315200
2013-04-20T05:13:40+00:00,33.9577,-118.2658,9.6,1.1,Ml,6,295.2,0.1527136,0.06,ci,ci15329905,1366666598109
2013-04-20T05:11:57+00:00,-54.7654,1.179,8.63,5.4,mb,29,94,17.06,0.87,us,usb000gch7,1366482529000
2013-04-20T05:10:11+00:00,36.0863,-117.8807,5.4,0.5,H,9,208.8,0.03593261,0.06,ci,ci15329897,1366666257998
2013-04-20T05:07:50+00:00,36.0178,-117.7893,1.7,0.9,Ml,12,68.4,0.01796631,0.11,ci,ci15329889,1366666072633
2013-04-20T05:05:12+00:00,16.159,-98.3146,9.74,4.6,mb,25,207,1.42,0.89,us,usb000gcgz,1366565346617
2013-04-20T05:03:28+00:00,36.019,-117.788,1,2,Ml,30,46.8,0.01796631,0.14,ci,ci15329873,1366664639774
2013-04-20T05:01:02+00:00,36.0137,-117.7983,3.2,0.8,Ml,9,140.4,0.02694946,0.12,ci,ci15329881,1366664013499
2013-04-20T04:51:10+00:00,-6.314,130.1561,86.84,5.7,Mwp,96,18,2.01,0.89,us,usb000gcgu,1366642775415
2013-04-20T04:50:18+00:00,38.84,-122.8008,2,0.6,Md,,133.2,0.01796631,0.01,nc,nc71974125,1366434310285
2013-04-20T04:37:18+00:00,51.9599,-171.2402,9.6,3.4,Ml,,,,2.13,ak,ak10698793,1366497477612
2013-04-20T04:36:29+00:00,24.8023,122.4353,125.9,4.5,mb,44,55,0.62,0.71,us,usb000gcgs,1366434305619
2013-04-20T04:34:19+00:00,37.454,-121.7757,6.8,1.3,Md,,61.2,0.01796631,0.05,nc,nc71974120,1366677427816
2013-04-20T04:26:59+00:00,65.081,-146.4007,6,0.3,Ml,,,,1.2,ak,ak10698790,1366497816033
2013-04-20T04:15:45+00:00,51.237,-178.4707,43.5,2,Ml,,,,0.53,ak,ak10698786,1366498129366
2013-04-20T04:06:39+00:00,47.4392,-122.7965,26.5,0.6,Md,,158.4,0.12576414,0.16,uw,uw60519622,1366582274475
2013-04-20T03:53:28+00:00,37.5332,-118.815,7.6,0.4,Md,,140.4,0.05389892,0.03,nc,nc71974095,1366665844279
2013-04-20T03:42:03+00:00,-5.0368,152.1417,72.55,5.6,mb,52,46,6.58,0.76,us,usb000gcgl,1366431075242
2013-04-20T03:40:18+00:00,36.0207,-117.7912,0.9,0.6,Ml,11,68.4,0.01796631,0.15,ci,ci15329857,1366663762993
2013-04-20T03:34:16+00:00,30.1808,102.9282,12.3,5.1,mb,160,29,8.86,0.87,us,usb000gcgj,1366430542674
2013-04-20T03:27:59+00:00,38.8275,-122.8277,2.8,0.6,Md,,216,0.01796631,0.01,nc,nc71974090,1366429326418
2013-04-20T03:21:30+00:00,35.7489,-97.2318,4.59,2.2,mb_Lg,15,102,0.1,0.83,us,usb000gchy,1366439341916
2013-04-20T03:00:04+00:00,63.2253,-151.0139,0.7,1.8,Ml,,,,1.19,ak,ak10698758,1366427563720
2013-04-20T02:58:35+00:00,19.35,-155.3913,13.1,1.7,Md,,43.2,0.01796631,0.1,hv,hv60491231,1366426825868
2013-04-20T02:49:34+00:00,37.5605,-122.4327,9.3,1,Md,,90,0.02694946,0.07,nc,nc71974080,1366665603796
2013-04-20T02:45:51+00:00,37.4565,-121.7752,6.9,1.1,Md,,93.6,0.01796631,0.04,nc,nc71974075,1366675698723
2013-04-20T02:42:31+00:00,35.5688,-118.5268,2,1.4,Ml,16,86.4,0.09881468,0.13,ci,ci15329849,1366663512482
2013-04-20T02:38:35+00:00,30.2604,103.1291,12.14,4.6,mb,57,38,5.13,0.35,us,usb000gcg6,1366428804184
2013-04-20T02:24:51+00:00,38.8232,-122.8228,2.8,0.4,Md,,90,0.00898315,0.03,nc,nc71974070,1366425549548
2013-04-20T02:19:04+00:00,30.2972,103.0397,12.36,4.5,mb,33,123,5.16,0.68,us,usb000gcg1,1366427302055
2013-04-20T02:18:48+00:00,63.2937,-144.9446,6,1.2,Ml,,,,0.21,ak,ak10698738,1366424796488
2013-04-20T02:18:30+00:00,60.7912,-152.2509,119.9,2,Ml,,,,0.82,ak,ak10698736,1366424796503
2013-04-20T02:13:18+00:00,33.6652,-117.0148,11.9,1.1,Ml,23,86.4,0.01796631,0.11,ci,ci15329841,1366662925696
2013-04-20T02:07:44+00:00,38.8395,-122.7842,2,0.6,Md,,97.2,0.00898315,0.05,nc,nc71974060,1366424532666
2013-04-20T01:55:41+00:00,63.4089,-148.4841,2,1.4,Ml,,,,0.7,ak,ak10698724,1366423654319
2013-04-20T01:50:41+00:00,33.4912,-116.4807,16.3,0.7,Ml,21,111.6,0.05389892,0.12,ci,ci15329833,1366662480413
2013-04-20T01:47:07+00:00,36.1247,-117.8182,12.4,0.6,Ml,8,162,0.02694946,0.12,ci,ci15329825,1366662199827
2013-04-20T01:43:06+00:00,63.521,-151.2281,5.4,1.7,Ml,,,,0.61,ak,ak10698716,1366422715314
2013-04-20T01:41:30+00:00,63.3961,-148.597,16.8,0.6,Ml,,,,0.16,ak,ak10698713,1366422452469
2013-04-20T01:37:49+00:00,33.5093,-116.4417,11.4,0.6,Ml,14,190.8,0.09881468,0.14,ci,ci15329817,1366662013839
2013-04-20T01:37:28+00:00,30.2827,103.0014,11.99,5.1,mb,118,38,8.96,0.64,us,usb000gcfp,1366423849399
2013-04-20T01:34:01+00:00,37.455,-121.7725,7.4,2.1,Md,,61.2,0.08084838,0.1,nc,nc71974045,1366677548234
2013-04-20T01:29:27+00:00,38.8178,-122.8052,3.7,0.7,Md,,68.4,0.00898315,0.06,nc,nc71974040,1366664010611
2013-04-20T01:28:49+00:00,64.8729,-149.0469,16.5,1,Ml,,,,1,ak,ak10698699,1366422221232
2013-04-20T01:26:02+00:00,30.5033,103.0373,12.4,4.6,mb,40,50,11.03,0.42,us,usb000gcfl,1366453020604
2013-04-20T01:20:10+00:00,30.294,103.1207,11.87,4.8,mb,54,44,11.02,0.39,us,usb000gcfh,1366422792436
2013-04-20T01:14:59+00:00,38.7965,-122.7993,2.4,0.6,Md,,144,0.00898315,0.03,nc,nc71974030,1366421412022
2013-04-20T01:11:51+00:00,30.218,102.8757,10,5,mb,113,36,10.79,0.81,us,usb000gcf9,1366429590842
2013-04-20T01:02:56+00:00,30.281,103.002,10.28,4.7,mb,64,95,8.96,0.6,us,usb000gcez,1366421410143
2013-04-20T00:45:54+00:00,61.0245,-152.2581,134.3,2.8,Ml,,,,1.66,ak,ak10698677,1366419485861
2013-04-20T00:37:11+00:00,30.2745,103.0445,10.07,4.8,mb,37,71,5.14,0.74,us,usb000gcen,1366426308193
2013-04-20T00:31:36+00:00,30.3523,103.1419,9.99,4.8,mb,41,69,5.22,0.43,us,usb000gcdz,1366425743867
2013-04-20T00:30:39+00:00,37.4602,-121.7727,8.2,3.1,Ml,,64.8,0.08084838,0.15,nc,nc71974010,1366653745882
2013-04-20T00:30:29+00:00,1.4962,30.7945,23.22,5,mb,51,105,2.08,0.88,us,usb000gcf0,1366481770296
2013-04-20T00:30:23+00:00,35.3668,-117.8173,7.4,1.1,Ml,28,46.8,0.09881468,0.13,ci,ci15329809,1366661661110
2013-04-20T00:15:53+00:00,46.6762,-120.9437,5,2,Md,,165.6,0.40424188,0.57,uw,uw60519587,1366418125235
2013-04-20T00:08:49+00:00,33.0218,-116.438,12.7,0.7,Ml,13,140.4,0.12576414,0.13,ci,ci15329801,1366660979726
2013-04-20T00:06:26+00:00,53.2632,-166.7429,2.2,2.2,Ml,,,,0.09,ak,ak10698641,1366476741574
2013-04-20T00:02:47+00:00,30.2843,102.9557,12.29,6.6,Mww,161,14,5.14,0.93,us,usb000gcdd,1366639601959
2013-04-19T23:55:17+00:00,36.1922,-117.8743,6.9,1.2,Ml,21,97.2,0.07186522,0.12,ci,ci15329793,1366660608879
2013-04-19T23:14:39+00:00,59.5437,-140.1319,9.3,2.9,Ml,,,,0.69,ak,ak10698496,1366675909316
2013-04-19T23:12:10+00:00,52.2915,-167.2906,24.5,2.4,Ml,10,284.4,,0.5,ak,ak10698497,1366675713320
2013-04-19T23:03:44+00:00,65.0008,-147.3773,0,1.2,Ml,,,,0.39,ak,ak10698488,1366675712889
2013-04-19T22:57:00+00:00,33.7315,-116.8262,19.4,1,Ml,19,180,0.08983153,0.15,ci,ci15329785,1366417410636
2013-04-19T22:51:24+00:00,60.8844,-147.4252,10.2,1.8,Ml,,,,0.64,ak,ak10698480,1366675712875
2013-04-19T22:49:37+00:00,51.3355,-178.4049,25.6,1.5,Ml,12,266.4,,0.52,ak,ak10700734,1366675713372
2013-04-19T22:36:12+00:00,63.1644,-150.5815,116.8,1,Ml,15,82.8,,0.32,ak,ak10700733,1366675713360
2013-04-19T22:23:54+00:00,63.0637,-148.6952,13.2,0.7,Ml,,,,0.38,ak,ak10698467,1366675712863
2013-04-19T22:14:46+00:00,38.8435,-122.8302,2.5,0.8,Md,,64.8,0.00898315,0.05,nc,nc71973975,1366409783609
2013-04-19T22:10:14+00:00,38.8934,-118.7692,10.3849,1.64,ml,11,74,0.328,0.1071,nn,nn00409802,1366529373851
2013-04-19T22:09:42+00:00,51.2493,-174.9812,8.6,2.4,Ml,16,259.2,,0.32,ak,ak10700731,1366675713347
2013-04-19T22:09:16+00:00,61.1298,-150.2425,41.9,1.6,Ml,,,,0.66,ak,ak10698456,1366675712850
2013-04-19T22:04:00+00:00,-0.9558,101.6355,268.49,4,mb,34,133,1.41,0.55,us,usb000gcbt,1366410971818
2013-04-19T21:58:46+00:00,38.8167,-122.8008,2.8,0.5,Md,,75.6,0.00898315,0.04,nc,nc71973970,1366408831653
2013-04-19T21:49:31+00:00,33.4935,-116.4673,11.8,0.7,Ml,10,223.2,0.04491576,0.09,ci,ci15329777,1366660137909
2013-04-19T21:47:36+00:00,52.704,-172.6776,198.9,2.6,Ml,,,,0.64,ak,ak10698438,1366675712949
2013-04-19T21:41:44+00:00,38.818,-122.8057,3.3,0.5,Md,,75.6,0.00898315,0.04,nc,nc71973965,1366407804830
2013-04-19T21:41:05+00:00,27.0601,53.8604,10.01,5,mb,118,48,11.42,0.76,us,usb000gcaw,1366410075283
2013-04-19T21:39:44+00:00,63.9308,-148.7188,0,1.7,Ml,,,,0.63,ak,ak10698431,1366675712838
2013-04-19T21:36:58+00:00,38.8182,-122.8092,5.4,1.4,Md,,82.8,0.00898315,0.05,nc,nc71071004,1366426811864
2013-04-19T21:36:56+00:00,38.8205,-122.8058,5.9,1.4,Md,,82.8,0,0.05,nc,nc71070999,1366439289284
2013-04-19T21:36:51+00:00,38.8182,-122.8038,3.5,2.1,Md,,32.4,0.00898315,0.07,nc,nc71973960,1366437671412
2013-04-19T21:33:39+00:00,63.0543,-148.7036,13.4,0.2,Ml,7,129.6,,0.24,ak,ak10698428,1366675713309
2013-04-19T21:22:32+00:00,49.9403,157.6077,38.82,4.7,mb,73,104,3.16,0.94,us,usb000gca9,1366410067892
2013-04-19T21:21:08+00:00,38.757,-122.718,1.3,1.6,Md,,64.8,0.01796631,0.07,nc,nc71973945,1366418832349
2013-04-19T21:20:47+00:00,37.5348,-118.8232,6.7,0.3,Md,,291.6,0.05389892,0.03,nc,nc71973950,1366417207119
2013-04-19T21:19:58+00:00,38.8447,-122.8293,2.2,1.6,Md,,57.6,0.00898315,0.06,nc,nc71973940,1366417152000
2013-04-19T21:12:36+00:00,33.709,-116.8138,18.6,0.8,Ml,20,79.2,0.08084838,0.08,ci,ci15329769,1366660012654
2013-04-19T21:10:49+00:00,49.4387,-120.5358,0,2.4,Md,,226.8,0.61085439,0.5,uw,uw60519527,1366417754520
2013-04-19T21:05:19+00:00,33.6442,-116.7563,13.1,0.8,Ml,22,93.6,0.05389892,0.05,ci,ci15329761,1366658970559
2013-04-19T21:05:01+00:00,33.2158,-117.1665,0,1.4,Ml,19,136.8,0.08084838,0.33,ci,ci15329753,1366657819001
2013-04-19T21:03:03+00:00,38.8595,-122.7058,2.7,1.6,Md,,100.8,0.00898315,0.04,nc,nc71973935,1366415529102
2013-04-19T20:58:25+00:00,33.5068,-116.4303,14.7,0.6,Ml,19,151.2,0.01796631,0.25,ci,ci15329745,1366657328005
2013-04-19T20:58:22+00:00,51.2508,-174.9647,18.8,3.3,Ml,22,226.8,,0.36,ak,ak10698410,1366675713028
2013-04-19T20:55:25+00:00,37.458,-121.776,6.4,1.4,Md,,61.2,0.08084838,0.05,nc,nc71973930,1366435988350
2013-04-19T20:44:56+00:00,62.9489,-149.2956,69.7,1.3,Ml,,,,0.47,ak,ak10698403,1366675712823
2013-04-19T20:37:27+00:00,65.0298,-149.5417,12.4,1.2,Ml,,,,0.54,ak,ak10698400,1366675712811
2013-04-19T20:30:07+00:00,36.031,-117.7912,7.3,0.4,H,10,75.6,0.01796631,0.11,ci,ci15329737,1366657227047
2013-04-19T20:22:58+00:00,38.8205,-122.8027,3,1.8,Md,,32.4,0.00898315,0.06,nc,nc71973920,1366412288153
2013-04-19T20:22:35+00:00,32.8015,51.7455,11.24,4.2,mb,42,59,0.47,1.31,us,usb000gc7z,1366561587713
2013-04-19T20:21:50+00:00,38.7787,-122.7558,1,0.9,Md,,57.6,0.00898315,0.07,nc,nc71973925,1366403832583
2013-04-19T20:12:37+00:00,49.8971,157.723,10.06,4.6,mb,73,89,3.18,0.85,us,usb000gc7d,1366405372010
2013-04-19T20:00:19+00:00,62.6651,-149.254,63.9,3.3,Ml,,,,0.6,ak,ak10698367,1366676045634
2013-04-19T19:59:27+00:00,39.7359,143.2895,22.2,5,mb,53,105,2.28,1.38,us,usb000gc7n,1366404867170
2013-04-19T19:58:41+00:00,49.9548,157.6704,20,6,Mwb,670,16,3.13,0.83,us,usb000gc6m,1366481338450
2013-04-19T19:53:39+00:00,58.3269,-152.0294,12.4,2.2,Ml,17,165.6,,0.52,ak,ak10700722,1366675713334
2013-04-19T19:43:46+00:00,52.0094,-171.1186,30.85,4.1,mb,88,180,1.69,1.33,us,usb000gc5l,1366675953729
2013-04-19T19:37:50+00:00,62.0724,-145.1527,12.5,1.6,Ml,,,,0.98,ak,ak10698354,1366675712785
2013-04-19T19:34:33+00:00,61.6047,-149.7899,52.4,1.2,Ml,,,,0.48,ak,ak10698352,1366675712773
2013-04-19T19:13:13+00:00,38.844,-122.7592,1.5,0.7,Md,,154.8,0.00898315,0.03,nc,nc71973905,1366399750111
2013-04-19T19:11:15+00:00,35.9442,-117.6585,4.3,0.3,Ml,7,115.2,0.00898315,0.09,ci,ci15329729,1366657037403
2013-04-19T19:05:07+00:00,65.0208,-142.7938,27.3,1.6,Ml,,,,0.74,ak,ak10698348,1366675712759
2013-04-19T19:04:18+00:00,55.4634,-158.5228,25.6,1.6,Ml,6,259.2,,0.55,ak,ak10700717,1366675713298
2013-04-19T18:57:24+00:00,63.3464,-151.3398,4.7,0.5,Ml,,,,0.65,ak,ak10698344,1366675712928
2013-04-19T18:40:04+00:00,35.657,-97.138,2.5,2.8,ML,0,0,0,0.92,us,usb000gc35,1366477793766
2013-04-19T18:33:53+00:00,33.4878,-116.4352,11.6,0.8,Ml,20,201.6,0.03593261,0.13,ci,ci15329705,1366656851288
2013-04-19T18:33:01+00:00,28.5608,51.5943,40.14,4.4,mb,41,167,10.82,0.68,us,usb000gc3d,1366413507548
2013-04-19T18:32:19+00:00,60.2826,-149.9471,50.3,1.4,Ml,,,,0.22,ak,ak10698332,1366675712746
2013-04-19T18:13:36+00:00,39.6307,-121.9952,23.8,1.5,Md,,93.6,0.29644404,0.09,nc,nc71973890,1366678835004
2013-04-19T18:10:27+00:00,38.846,-122.8217,2.3,0.4,Md,,104.4,0.00898315,0.05,nc,nc71973885,1366395862966
2013-04-19T17:57:44+00:00,32.2312,-115.2368,16.8,1.3,H,6,266.4,0.19762936,0.08,ci,ci15329697,1366656260078
2013-04-19T17:51:42+00:00,-11.9438,121.6623,18.92,5.7,Mwb,353,12,3.34,1.13,us,usb000gc0z,1366479226000
2013-04-19T17:50:40+00:00,33.6435,-116.757,12.9,0.3,Ml,10,100.8,0.05389892,0.05,ci,ci15329689,1366654963239
2013-04-19T17:45:12+00:00,61.7901,-149.7137,44.6,1.2,Ml,,,,0.47,ak,ak10698302,1366675712724
2013-04-19T17:42:31+00:00,46.3545,-122.4157,3.9,0.6,Md,,118.8,0.11678099,0.14,uw,uw60519437,1366396740438
2013-04-19T17:29:57+00:00,32.2167,-115.239,3.9,2.9,Ml,10,230.4,0.20661252,0.39,ci,ci15329681,1366654083720
2013-04-19T17:25:15+00:00,-14.9286,166.8827,31.39,5.2,mb,151,61,6.61,0.99,us,usb000gc0d,1366394031785
2013-04-19T17:13:20+00:00,60.3069,-151.1443,56.3,1.7,Ml,,,,0.45,ak,ak10698280,1366675712713
2013-04-19T17:09:51+00:00,39.436,-111.2118,2.8,1.6,Md,,234,0.13474729,0.19,uu,uu60020057,1366658179231
2013-04-19T17:05:55+00:00,38.815,-122.7935,2.7,0.5,Md,,93.6,0.00898315,0.04,nc,nc71973865,1366399209154
2013-04-19T17:04:34+00:00,63.1842,-143.9881,1,1.6,Ml,,,,0.7,ak,ak10698274,1366675712702
2013-04-19T16:53:49+00:00,35.814,-117.7458,7.9,0.8,Ml,7,140.4,0.01796631,0.11,ci,ci15329673,1366653402356
2013-04-19T16:48:37+00:00,38.0611,-88.6162,13.8,2.2,Md,20,61.2,0.34135981,0.25,nm,nm041913a,1366401484778
2013-04-19T16:46:43+00:00,54.0319,-163.5207,25.5,2.1,Ml,8,241.2,,0.37,ak,ak10700711,1366675713284
2013-04-19T16:42:17+00:00,34.0497,-117.2795,17.3,1.3,Ml,40,50.4,0.08983153,0.18,ci,ci15329665,1366412069849
2013-04-19T16:36:31+00:00,54.3919,-161.5972,13.2,1.6,Ml,6,291.6,,0.13,ak,ak10700710,1366675713272
